Session,TeamID,TeamSize,TeamCongruence,TeamCoverage,effortMax,effortMean,TeamEffort,CI,SkillMax,SkillMean
cx078 - Group 1,8073,2,1,0.1367,1969,1307,2614,358.8668076,0.115,0.0764
cx079 - Group 1,8074,2,1,0.1433,2010,1502,3004,356.3338898,0.1174,0.0877
cx080 - Group 1,8075,2,1,0.1155,1514,1142,2284,36.70971147,0.0884,0.0667
cx081 - Group 1,8076,2,1,0.1182,2049,1528,3056,293.1489362,0.1197,0.0892
cx082 - Group 1,8077,2,1,0.1055,1197,1025,2050,258.4027778,0.0699,0.0599
cx083 - Group 1,8078,2,1,0.0693,1611,1069,2138,95.61980831,0.0941,0.0625
cx084 - Group 1,8079,2,1,0.1106,1398,1384,2768,363.096,0.0816,0.0808
cx085 - Group 1,8080,2,1,0.1641,1797,1714,3428,443.625,0.105,0.1001
cx086 - Group 1,8081,2,1,0.1121,1672,1190,2380,300,0.0977,0.0696
cx087 - Group 1,8082,2,1,0.1026,1205,993.5,1987,241.0632911,0.0704,0.0581
cx088 - Group 1,8083,2,1,0.0601,714,656,1312,155.8378378,0.0417,0.0383
cx089 - Group 1,8084,2,1,0.1019,1082,955.5,1911,238.9204545,0.0632,0.0558
cx090 - Group 1,8085,2,1,0.0574,791,644,1288,89.84816754,0.0462,0.0376
cx091 - Group 1,8086,2,1,0.167,2153,1656,3312,91.87931034,0.1257,0.0967
cx092 - Group 1,8087,2,1,0.0796,785,779,1558,209.1942149,0.0458,0.0455
cx093 - Group 1,8088,2,1,0.11,1307,1075,2150,164.5488372,0.0763,0.0628
cx094 - Group 1,8089,2,1,0.1071,1426,1133,2266,342.2762431,0.0833,0.0662
cx095 - Group 1,8090,2,1,0.1332,1448,1413.5,2827,334.4465849,0.0846,0.0825
cx096 - Group 1,8091,2,1,0.0877,885,834,1668,262.0335821,0.0517,0.0487
cx097 - Group 1,8092,2,1,0.1166,1238,1164,2328,308.7744361,0.0723,0.068
cx098 - Group 1,8093,2,1,0.0967,932,896,1792,237.951567,0.0544,0.0523
cx099 - Group 1,8094,2,1,0.0604,734,527,1054,22.80600858,0.0429,0.0308
cx100 - Group 1,8095,2,1,0.1057,1075,1017,2034,254.0785498,0.0628,0.0594
cx101 - Group 1,8096,2,1,0.1724,2039,1722,3444,95.51055595,0.1191,0.1006
cx102 - Group 1,8097,2,1,0.1001,1726,1079,2158,317.4927114,0.1008,0.063
cx103 - Group 1,8098,2,1,0.0812,993,876.5,1753,228.15,0.058,0.0512
cx104 - Group 1,8099,2,1,0.1402,1794,1372,2744,386.1547085,0.1048,0.0801
cx105 - Group 1,8100,2,1,0.0822,1490,745,1490,235.3201581,0.087,0.0435
cx106 - Group 1,8101,2,1,0.1272,1695,1481.5,2963,377.3736501,0.099,0.0866
cx107 - Group 1,8102,2,1,0.1932,2171,1907.5,3815,550.8639876,0.1268,0.1114
cx108 - Group 1,8103,2,1,0.1381,1786,1364,2728,383.8574822,0.1043,0.0796
cx109 - Group 1,8104,2,1,0.137,1486,1377,2754,271.5562806,0.0868,0.0804
cx110 - Group 1,8105,2,1,0.0721,798,781.5,1563,237.2529644,0.0466,0.0456
cx111 - Group 1,8106,2,1,0.0724,1004,770,1540,143.1198738,0.0586,0.045
cx112 - Group 1,8107,2,1,0.0616,813,691.5,1383,155.2228261,0.0475,0.0404
cx113 - Group 1,8108,2,1,0.0918,1266,884,1768,148.2071197,0.0739,0.0516
cx114 - Group 1,8109,2,1,0.122,1433,1195.5,2391,358.2154255,0.0837,0.0698
cx115 - Group 1,8110,2,1,0.1439,1413,1386,2772,336.3368237,0.0825,0.0809
cx116 - Group 1,8111,2,1,0.0945,1166,897.5,1795,241.0201342,0.0681,0.0524
cx117 - Group 1,8112,2,1,0.0767,871,832.5,1665,160.8376068,0.0509,0.0486
cx118 - Group 1,8113,2,1,0.1126,1286,1185,2370,361.2624672,0.0751,0.0692
cx119 - Group 1,8114,2,1,0.1114,1357,1115,2230,272.1364829,0.0793,0.0651
cx120 - Group 1,8115,2,1,0.1137,1834,1293.5,2587,318.7314286,0.1071,0.0756
cx121 - Group 1,8116,2,1,0.0779,1030,891,1782,244.5373134,0.0602,0.052
cx122 - Group 1,8117,2,1,0.0465,831,803,1606,115.379845,0.0485,0.0469
cx123 - Group 1,8118,2,1,0.179,1969,1787,3574,109.1657284,0.115,0.1043
cx124 - Group 1,8119,2,1,0.1191,1274,1142.5,2285,328.052356,0.0744,0.0667
cx125 - Group 1,8120,2,1,0.1357,1333,1317.5,2635,408.1509434,0.0779,0.0769
cx126 - Group 1,8121,2,1,0.1084,1079,1012.5,2025,304.5903614,0.063,0.0592
cx127 - Group 1,8122,2,1,0.121,1390,1205,2410,197.0498688,0.0812,0.0704
cx128 - Group 1,8123,2,1,0.1,1010,979.5,1959,263.0872483,0.059,0.0572
cx129 - Group 1,8124,2,1,0.1623,2678,1589,3178,284.8446771,0.1564,0.0928
cx130 - Group 1,8125,2,1,0.094,1146,906,1812,263.5017422,0.0669,0.0529
cx131 - Group 1,8126,2,1,0.1076,1389,1048.5,2097,238.4723032,0.0811,0.0612
cx132 - Group 1,8127,2,1,0.1239,1438,1252,2504,328.9133858,0.084,0.0732
cx133 - Group 1,8128,2,1,0.0576,1284,1105,2210,154.1094527,0.075,0.0645
cx134 - Group 1,8129,2,1,0.1914,2226,1928.5,3857,592.1633987,0.13,0.1127
cx135 - Group 1,8130,2,1,0.2125,2316,2182,4364,486.1271676,0.1353,0.1275
cx136 - Group 1,8131,2,1,0.1231,1261,1181,2362,305.8859223,0.0736,0.0689
cx137 - Group 1,8132,2,1,0.1287,1479,1237.5,2475,355.0566038,0.0864,0.0723
cx138 - Group 1,8133,2,1,0.1291,1484,1270.5,2541,360.0025063,0.0867,0.0742
cx139 - Group 1,8134,2,1,0.1469,1725,1427,2854,339.2342954,0.1007,0.0833
cx140 - Group 1,8135,2,1,0.1483,1860,1429,2858,368.3414141,0.1086,0.0834
cx141 - Group 1,8136,2,1,0.1674,1873,1670.5,3341,447.5663265,0.1094,0.0975
cx142 - Group 1,8137,2,1,0.0713,777,749,1498,241.1422925,0.0454,0.0437
cx143 - Group 1,8138,2,1,0.1509,1572,1540,3080,346.56,0.0918,0.09
cx144 - Group 1,8139,2,1,0.1271,1783,1250,2500,321.5880893,0.1041,0.073
cx145 - Group 1,8140,2,1,0.1432,1688,1408.5,2817,386.1191489,0.0986,0.0822
cx146 - Group 1,8141,2,1,0.0932,1010,870,1740,268.2253521,0.059,0.0508
cx147 - Group 1,8142,2,1,0.1449,1949,1438.5,2877,389.2780172,0.1138,0.084
cx148 - Group 1,8143,2,1,0.153,2128,1593.5,3187,441.7536534,0.1243,0.0931
cx149 - Group 1,8144,2,1,0.095,1353,880.5,1761,282.0551724,0.079,0.0514
cx150 - Group 1,8145,2,1,0.1274,1492,1281,2562,368.3673469,0.0871,0.0748
cx151 - Group 1,8146,2,1,0.162,2181,1584.5,3169,493.1949318,0.1274,0.0926
cx152 - Group 1,8147,2,1,0.0974,944,927,1854,200.8612565,0.0551,0.0541
T1T2 Crowdflower Session 1 - Group 1,20001,4,1,0.0997,956,533,2132,100.4915254,0.0558,0.0311
T1T2 Crowdflower Session 11 - Group 1,20003,4,1,0.1767,1831,935,3740,306.0288462,0.1069,0.0546
T1T2 Crowdflower Session 12-1 - Group 1,20004,4,1,0.2086,1585,1112.5,4450,152.3448276,0.0926,0.0649
T1T2 Crowdflower Session 13 - Group 1,20005,4,1,0.1221,734,643,2572,368.3879518,0.0429,0.0376
T1T2 Crowdflower Session 15 - Group 1,20008,4,1,0.2039,1451,1091.25,4365,338.8806818,0.0847,0.0637
T1T2 Crowdflower Session 16-1 Group 3 - Group 1,20011,4,1,0.128,913,679,2716,272.2596006,0.0533,0.0397
T1T2 Crowdflower Session 17 - Group 1,20012,4,1,0.1132,1211,713.25,2853,207.4938272,0.0707,0.0416
T1T2 Crowdflower Session 17 - Group 2,20013,3,1,0.139,1457,981.6667,2945,68.50334625,0.0851,0.0573
T1T2 Crowdflower Session 19 - Group 1,20015,4,1,0.1982,1384,1044.25,4177,87.21352711,0.0808,0.061
T1T2 Crowdflower Session 20-1 Group 1 - Group 1,20017,4,1,0.1663,1557,1011.75,4047,377.3491848,0.0909,0.0591
T1T2 Crowdflower Session 21 - Group 1,20021,4,1,0.1211,1156,786.25,3145,339.0630631,0.0675,0.0459
T1T2 Crowdflower Session 21 - Group 2,20022,3,1,0.1302,2408,921.3333,2764,63.75750088,0.1406,0.0538
T1T2 Crowdflower Session 21 - Group 3,20023,4,1,0.0778,593,475,1900,236.4545455,0.0346,0.0277
T1T2 Crowdflower Session 21 - Group 4,20024,4,1,0.1239,1073,704.5,2818,47.42791029,0.0627,0.0411
T1T2 Crowdflower Session 22-1 Group 2 - Group 1,20026,4,1,0.1156,1018,744,2976,335.5078534,0.0595,0.0435
T1T2 Crowdflower Session 23 - Group 1,20027,4,1,0.1315,873,747.5,2990,265.9475358,0.051,0.0437
T1T2 Crowdflower Session 23 - Group 2,20028,4,1,0.1325,1104,842,3368,75.40201394,0.0645,0.0492
T1T2 Crowdflower Session 24-1 Group 1 - Group 1,20029,3,1,0.1057,1190,772.3333,2317,319.8186969,0.0695,0.0451
T1T2 Crowdflower Session 25 - Group 1,20031,4,1,0.1165,1018,815,3260,229.7626459,0.0595,0.0476
T1T2 Crowdflower Session 25 - Group 2,20032,4,1,0.1398,1285,774,3096,356.1526718,0.075,0.0452
T1T2 Crowdflower Session 3 - Group 1,20034,2,1,0.044,599,483.5,967,84.30046948,0.035,0.0283
T1T2 Crowdflower Session 7 - Group 1,20035,4,1,0.0607,824,483.25,1933,98.75062972,0.0481,0.0282
T1T2 Crowdflower Session 8-1 Group 2 - Group 1,20037,2,1,0.0897,957,943,1886,271.7355623,0.0559,0.0551
T1T2 Crowdflower Session 9 - Group 1,20038,4,1,0.1125,1164,748.5,2994,256.1993865,0.068,0.0437
T1T2 MTurk 01.1 - Group 1,30001,5,1,0.2254,2224,953.6,4768,592.0707182,0.1299,0.0557
T1T2 MTurk 02.2 T1 - Group 1,30002,3,1,0.1733,1521,1208.3333,3625,111.6481155,0.0888,0.0706
T1T2 MTurk 03.1 T1 - Group 1,30003,3,1,0.1739,1561,1239.6667,3719,378.908642,0.0912,0.0724
TMCTP 1 - Group 1,22001,4,1,0.1523,1122,847,3388,383.6832504,0.0655,0.0495
TMCTP 10 - Group 1,22002,4,1,0.1641,1483,892.25,3569,106.7973551,0.0866,0.0521
TMCTP 11 - Group 1,22003,3,1,0.1297,1072,365,1095,376.0235602,0.0626,0.0213
TMCTP 12 - Group 1,22004,4,1,0.0662,1060,355.25,1421,199.8375,0.0619,0.0208
TMCTP 13 - Group 1,22005,4,1,0.0678,715,359.75,1439,219.41841,0.0418,0.021
TMCTP 14 - Group 1,22006,4,1,0.1402,1085,753,3012,306.735,0.0634,0.044
TMCTP 15 - Group 1,22007,4,1,0.0716,795,373.5,1494,153.5939086,0.0464,0.0218
TMCTP 16 - Group 1,22008,4,1,0.1204,981,641,2564,223.26,0.0573,0.0375
TMCTP 17 - Group 1,22009,4,1,0.1308,1261,711.25,2845,301.0926573,0.0736,0.0415
TMCTP 18 - Group 1,22010,4,1,0.1179,1020,808.75,3235,236.3445378,0.0596,0.0472
TMCTP 19 - Group 1,22011,4,1,0.1613,1124,857,3428,368.5225806,0.0656,0.05
TMCTP 2 - Group 1,22012,4,1,0.1415,1029,747.5,2990,76.4751747,0.0601,0.0437
TMCTP 20 - Group 1,22013,4,1,0.1678,1067,882.75,3531,292.291939,0.0623,0.0515
TMCTP 21 - Group 1,22014,4,1,0.0733,659,390,1560,52.98758278,0.0385,0.0228
TMCTP 22 - Group 1,22015,4,1,0.1962,1546,1085.5,4342,576.0542986,0.0903,0.0634
TMCTP 23 - Group 1,22016,4,1,0.1309,1297,714.75,2859,287.2964169,0.0758,0.0418
TMCTP 24 - Group 1,22017,4,1,0.1463,1111,778.5,3114,426.888,0.0649,0.0455
TMCTP 25 - Group 1,22018,4,1,0.0923,1230,743,2972,220.7349081,0.0718,0.0434
TMCTP 26 - Group 1,22019,4,1,0.1105,931,619.25,2477,45.90201192,0.0544,0.0362
TMCTP 27 - Group 1,22020,4,1,0.1639,1194,888.25,3553,442.5142857,0.0697,0.0519
TMCTP 28 - Group 1,22021,4,1,0.0822,737,514.25,2057,228.9838188,0.043,0.03
TMCTP 29 - Group 1,22022,4,1,0.1188,863,644,2576,323.7567568,0.0504,0.0376
TMCTP 3 - Group 1,22023,4,1,0.1898,1507,1003.5,4014,475.2234994,0.088,0.0586
TMCTP 30 - Group 1,22024,4,1,0.129,820,681.25,2725,50.78772803,0.0479,0.0398
TMCTP 31 - Group 1,22025,4,1,0.1219,1466,826.25,3305,47.65095004,0.0856,0.0483
TMCTP 32 - Group 1,22026,4,1,0.146,925,767,3068,270.267624,0.054,0.0448
TMCTP 33 - Group 1,22027,4,1,0.0887,855,478,1912,97.86862245,0.0499,0.0279
TMCTP 34 - Group 1,22028,2,1,0.0936,1088,975.5,1951,269.720339,0.0635,0.057
TMCTP 35 - Group 1,22029,3,1,0.059,864,451.6667,1355,77.83033419,0.0505,0.0264
TMCTP 36 - Group 1,22030,4,1,0.1193,1061,634.25,2537,307.3611738,0.062,0.037
TMCTP 37 - Group 1,22031,4,1,0.1217,708,639.75,2559,260.4630872,0.0414,0.0374
TMCTP 38 - Group 1,22032,4,1,0.1071,782,604.5,2418,238.5308642,0.0457,0.0353
TMCTP 39 - Group 1,22033,4,1,0.097,800,518.25,2073,219.760101,0.0467,0.0303
TMCTP 4 - Group 1,22034,4,1,0.1684,1501,898.25,3593,398.7079531,0.0877,0.0525
TMCTP 40 - Group 1,22035,4,1,0.1041,943,633.75,2535,274.5889724,0.0551,0.037
TMCTP 41 - Group 1,22036,4,1,0.1222,1120,670.25,2681,246.2209302,0.0654,0.0392
TMCTP 42 - Group 1,22037,4,1,0.1198,1223,672.5,2690,275.5473934,0.0714,0.0393
TMCTP 43 - Group 1,22038,4,1,0.0874,886,493.5,1974,170.7293233,0.0517,0.0288
TMCTP 44 - Group 1,22039,4,1,0.1396,1180,776.75,3107,210.387985,0.0689,0.0454
TMCTP 45 - Group 1,22040,4,1,0.1384,977,741,2964,326.4863563,0.0571,0.0433
TMCTP 46 - Group 1,22041,4,1,0.1242,1104,745,2980,235.339254,0.0645,0.0435
TMCTP 47 - Group 1,22042,4,1,0.1531,1117,806.5,3226,339.64687,0.0652,0.0471
TMCTP 48 - Group 1,22043,4,1,0.0593,567,370,1480,128.6096654,0.0331,0.0216
TMCTP 5 - Group 1,22044,4,1,0.1452,1207,796.75,3187,361.7094017,0.0705,0.0465
TMCTP 6 - Group 1,22045,4,1,0.1461,1546,814.5,3258,83.46062407,0.0903,0.0476
TMCTP 7 - Group 1,22046,4,1,0.1559,1714,1209.75,4839,400.0063492,0.1001,0.0707
TMCTP 8 - Group 1,22047,4,1,0.1542,1244,852.5,3410,250.2513661,0.0727,0.0498
TMCTP 9 - Group 1,22048,4,1,0.1431,1056,773.25,3093,72.20584096,0.0617,0.0452
TMCTP 2016 1 - Group 1,32001,3,1,0.0571,702,421.6667,1265,174.1935484,0.041,0.0246
TMCTP 2016 10 - Group 1,32002,4,1,0.1683,1639,927,3708,273.6627784,0.0957,0.0542
TMCTP 2016 12 - Group 1,32003,4,1,0.1073,860,599.25,2397,288.0363636,0.0502,0.035
TMCTP 2016 13 - Group 1,32004,4,1,0.1252,1410,688.25,2753,248.170068,0.0824,0.0402
TMCTP 2016 14 - Group 1,32005,3,1,0.084,679,602,1806,248.9525424,0.0397,0.0352
TMCTP 2016 15 - Group 1,32006,4,1,0.1312,1610,710,2840,54.3284013,0.094,0.0415
TMCTP 2016 16 - Group 1,32007,4,1,0.1033,715,556,2224,259.5943878,0.0418,0.0325
TMCTP 2016 17 - Group 1,32008,4,1,0.1611,1129,949.75,3799,277.1618625,0.0659,0.0555
TMCTP 2016 18 - Group 1,32009,3,1,0.0732,631,514.3333,1543,175.2177914,0.0369,0.0301
TMCTP 2016 19 - Group 1,32010,4,1,0.1113,768,592.25,2369,196.7477954,0.0449,0.0346
TMCTP 2016 2 - Group 1,32011,3,1,0.1292,1127,907,2721,299.8086207,0.0658,0.053
TMCTP 2016 20 - Group 1,32012,4,1,0.0767,527,434,1736,158.8785942,0.0308,0.0254
TMCTP 2016 21 - Group 1,32013,4,1,0.1131,769,599,2396,325.2073491,0.0449,0.035
TMCTP 2016 22 - Group 1,32014,4,1,0.1221,974,665.75,2663,202.8667529,0.0569,0.0389
TMCTP 2016 23 - Group 1,32015,3,1,0.0604,585,472.3333,1417,98.99196787,0.0342,0.0276
TMCTP 2016 24 - Group 1,32016,4,1,0.0298,340,180.75,723,94.87719298,0.0199,0.0106
TMCTP 2016 25 - Group 1,32017,4,1,0.1092,1295,808.75,3235,189.7210884,0.0756,0.0472
TMCTP 2016 27 - Group 1,32018,4,1,0.1142,762,616,2464,176.9633508,0.0445,0.036
TMCTP 2016 28 - Group 1,32019,3,1,0.0692,643,575,1725,186.618677,0.0376,0.0336
TMCTP 2016 29 - Group 1,32020,3,1,0.0891,1369,636.6667,1910,233.6332288,0.08,0.0372
TMCTP 2016 3 - Group 1,32021,4,1,0.1657,1471,985.75,3943,338.6873385,0.0859,0.0576
TMCTP 2016 30 - Group 1,32022,4,1,0.1047,1013,570.25,2281,177.3358586,0.0592,0.0333
TMCTP 2016 31 - Group 1,32023,4,1,0.0698,768,380.75,1523,163.7770898,0.0449,0.0222
TMCTP 2016 32 - Group 1,32024,4,1,0.1773,1212,952.75,3811,353.3383271,0.0708,0.0557
TMCTP 2016 33 - Group 1,32025,4,1,0.1504,1283,825.75,3303,361.4361874,0.0749,0.0482
TMCTP 2016 34 - Group 1,32026,4,1,0.109,889,596.25,2385,261.1203931,0.0519,0.0348
TMCTP 2016 35 - Group 1,32027,4,1,0.1172,864,641.25,2565,343.9698492,0.0505,0.0375
TMCTP 2016 36 - Group 1,32028,4,1,0.0967,849,551,2204,229.3612565,0.0496,0.0322
TMCTP 2016 37 - Group 1,32029,3,1,0.1072,1032,807,2421,292.6389549,0.0603,0.0471
TMCTP 2016 38 - Group 1,32030,4,1,0.1219,856,663,2652,271.3478261,0.05,0.0387
TMCTP 2016 39 - Group 1,32031,4,1,0.127,947,731.25,2925,231.3294118,0.0553,0.0427
TMCTP 2016 4 - Group 1,32032,4,1,0.0333,698,182.75,731,94.58518519,0.0408,0.0107
TMCTP 2016 40 - Group 1,32033,3,1,0.1313,1855,957.6667,2873,321.9595745,0.1083,0.0559
TMCTP 2016 41 - Group 1,32034,3,1,0.0808,889,562.6667,1688,183.3139159,0.0519,0.0329
TMCTP 2016 42 - Group 1,32035,3,1,0.1123,1156,832.6667,2498,164.9703808,0.0675,0.0486
TMCTP 2016 43 - Group 1,32036,3,1,0.1192,1548,851,2553,343.6674009,0.0904,0.0497
TMCTP 2016 44 - Group 1,32037,4,1,0.1143,885,616.5,2466,255.6378132,0.0517,0.036
TMCTP 2016 45 - Group 1,32038,4,1,0.1532,1012,860.75,3443,201.1054688,0.0591,0.0503
TMCTP 2016 46 - Group 1,32039,3,1,0.0918,920,648.6667,1946,164.7846482,0.0537,0.0379
TMCTP 2016 47 - Group 1,32040,2,1,0.0933,1157,1008.5,2017,227.5737052,0.0676,0.0589
TMCTP 2016 48 - Group 1,32041,4,1,0.1245,832,665,2660,63.36045056,0.0486,0.0388
TMCTP 2016 49 - Group 1,32042,4,1,0.0958,684,565.25,2261,226.256351,0.0399,0.033
TMCTP 2016 5 - Group 1,32043,4,1,0.126,771,685,2740,273.0067912,0.045,0.04
TMCTP 2016 50 - Group 1,32044,4,1,0.1666,1641,897.75,3591,368.5173697,0.0958,0.0524
TMCTP 2016 51 - Group 1,32045,4,1,0.1345,1070,737.25,2949,344.3877551,0.0625,0.043
TMCTP 2016 52 - Group 1,32046,4,1,0.086,739,486.5,1946,248.2684564,0.0432,0.0284
TMCTP 2016 53 - Group 1,32047,3,1,0.09,917,643.6667,1931,148,0.0536,0.0376
TMCTP 2016 54 - Group 1,32048,4,1,0.109,616,600,2400,248.6426859,0.036,0.035
TMCTP 2016 55 - Group 1,32049,4,1,0.1955,1861,1079,4316,450.0279018,0.1087,0.063
TMCTP 2016 56 - Group 1,32050,4,1,0.1641,1184,879.25,3517,354.6985951,0.0692,0.0513
TMCTP 2016 57 - Group 1,32051,4,1,0.1441,861,773.25,3093,242.9802848,0.0503,0.0452
TMCTP 2016 58 - Group 1,32052,4,1,0.2169,1520,1173.5,4694,534.494577,0.0888,0.0685
TMCTP 2016 59 - Group 1,32053,4,1,0.1703,1208,909.5,3638,439.8190045,0.0706,0.0532
TMCTP 2016 6 - Group 1,32054,4,1,0.1037,855,564.75,2259,246.6483516,0.0499,0.033
TMCTP 2016 60 - Group 1,32055,4,1,0.1163,775,642.25,2569,319.7293447,0.0453,0.0375
TMCTP 2016 61 - Group 1,32056,4,1,0.1153,743,622.75,2491,310.1265823,0.0434,0.0364
TMCTP 2016 62 - Group 1,32057,4,1,0.0821,954,445.5,1782,197.261236,0.0557,0.026
TMCTP 2016 63 - Group 1,32058,4,1,0.1134,1919,838.5,3354,185.8752108,0.1121,0.049
TMCTP 2016 64 - Group 1,32059,4,1,0.0781,547,418.5,1674,183.1424419,0.0319,0.0244
TMCTP 2016 65 - Group 1,32060,4,1,0.1017,734,549.5,2198,309.375,0.0429,0.0321
TMCTP 2016 66 - Group 1,32061,4,1,0.1541,1584,844.75,3379,122.488976,0.0925,0.0493
TMCTP 2016 67 - Group 1,32062,4,1,0.1611,1034,872.75,3491,368.1699029,0.0604,0.051
TMCTP 2016 68 - Group 1,32063,4,1,0.1121,932,682.75,2731,285.8267717,0.0544,0.0398
TMCTP 2016 69 - Group 1,32064,4,1,0.1385,986,815.25,3261,396.6400862,0.0576,0.0476
TMCTP 2016 7 - Group 1,32065,4,1,0.1059,994,681.5,2726,266.0208333,0.0581,0.0398
TMCTP 2016 70 - Group 1,32066,4,1,0.1246,1038,700.75,2803,204.4215305,0.0606,0.0409
TMCTP 2016 71 - Group 1,32067,4,1,0.1158,1099,659.25,2637,313.0594714,0.0642,0.0385
TMCTP 2016 72 - Group 1,32068,4,1,0.1041,806,550.5,2202,44.47101449,0.0471,0.0321
TMCTP 2016 73 - Group 1,32069,4,1,0.1742,1631,928.75,3715,403.0848329,0.0953,0.0542
TMCTP 2016 74 - Group 1,32070,4,1,0.1231,821,720.25,2881,201.1054688,0.048,0.0421
TMCTP 2016 75 - Group 1,32071,4,1,0.0931,852,494.5,1978,154.7526316,0.0498,0.0289
TMCTP 2016 76 - Group 1,32072,4,1,0.0891,629,493.5,1974,184.3809524,0.0367,0.0288
TMCTP 2016 77 - Group 1,32073,4,1,0.1019,1044,611.25,2445,123.6464156,0.061,0.0357
TMCTP 2016 78 - Group 1,32074,4,1,0.0881,1253,520.25,2081,43.55265655,0.0732,0.0304
TMCTP 2016 79 - Group 1,32075,4,1,0.0895,959,512.75,2051,208.2795181,0.056,0.0299
TMCTP 2016 8 - Group 1,32076,4,1,0.111,751,599.25,2397,287.0452261,0.0439,0.035
TMCTP 2016 80 - Group 1,32077,4,1,0.0603,685,338.75,1355,103.4383954,0.04,0.0198
TMCTP 2016 9 - Group 1,32078,2,1,0.0989,1268,1093,2186,307.7551622,0.0741,0.0639
TMCTP2017_Team1_C - Group 1,33001,4,1,0.1415,1097,754,3016,309.9726368,0.0641,0.0441
TMCTP2017_Team11_C - Group 1,33002,4,1,0.0882,772,498.75,1995,205.2356021,0.0451,0.0291
TMCTP2017_Team13_C - Group 1,33003,4,1,0.085,958,647,2588,144,0.056,0.0378
TMCTP2017_Team17_C - Group 1,33005,2,1,0.0399,812,479.5,959,116.16,0.0474,0.028
TMCTP2017_Team21_C - Group 1,33007,4,1,0.1274,1215,810.25,3241,298.5993031,0.071,0.0473
TMCTP2017_Team23_C - Group 1,33008,4,1,0.1117,1189,601.5,2406,139.2318376,0.0694,0.0352
TMCTP2017_Team25_C - Group 1,33009,4,1,0.1196,1213,764.5,3058,234.9647266,0.0708,0.0446
TMCTP2017_Team27_C - Group 1,33010,4,1,0.0843,622,446.25,1785,106.09,0.0363,0.0261
TMCTP2017_Team29_C - Group 1,33011,4,1,0.0275,584,146,584,66.75862069,0.0341,0.0085
TMCTP2017_Team3_C - Group 1,33012,4,1,0.0829,741,464.75,1859,118.5658683,0.0433,0.0271
TMCTP2017_Team31_C - Group 1,33013,4,1,0.0629,674,354.25,1417,196.7612613,0.0394,0.0207
TMCTP2017_Team33_C - Group 1,33014,4,1,0.052,712,271.75,1087,165.5405405,0.0416,0.0159
TMCTP2017_Team35_C - Group 1,33015,3,1,0.1011,1415,712.3333,2137,7.1,0.0826,0.0416
TMCTP2017_Team37_C - Group 1,33016,4,1,0.0725,838,408,1632,166.753125,0.0489,0.0238
TMCTP2017_Team39_C - Group 1,33017,3,1,0.0626,864,458,1374,110.8907285,0.0505,0.0268
TMCTP2017_Team41_C - Group 1,33018,3,1,0.0717,678,544.3333,1633,137.6344086,0.0396,0.0318
TMCTP2017_Team43_C - Group 1,33019,4,1,0.1071,989,566.25,2265,33.39105949,0.0578,0.0331
TMCTP2017_Team45_C - Group 1,33020,3,1,0.0446,689,322.3333,967,158.3678161,0.0402,0.0188
TMCTP2017_Team47_C - Group 1,33021,4,1,0.0646,700,338,1352,137.3333333,0.0409,0.0197
TMCTP2017_Team49_C - Group 1,33022,4,1,0.1387,1766,746,2984,312.0526316,0.1031,0.0435
TMCTP2017_Team5_C - Group 1,33023,4,1,0.193,1696,1044.25,4177,381.1603982,0.0991,0.061
TMCTP2017_Team51_C - Group 1,33024,4,1,0.133,1002,709.75,2839,282.9066667,0.0585,0.0415
TMCTP2017_Team53_C - Group 1,33025,4,1,0.1297,1163,685.75,2743,315.2068063,0.0679,0.0401
TMCTP2017_Team55_C - Group 1,33026,3,1,0.0449,728,330.3333,991,151.3832335,0.0425,0.0193
TMCTP2017_Team57_C - Group 1,33027,4,1,0.0783,600,415,1660,78.0046225,0.035,0.0242
TMCTP2017_Team59_C - Group 1,33028,3,1,0.0394,422,282.6667,848,130.6666667,0.0246,0.0165
TMCTP2017_Team61_C - Group 1,33029,4,1,0.0956,728,505.75,2023,152.4444444,0.0425,0.0295
TMCTP2017_Team63_C - Group 1,33030,4,1,0.1222,930,659.25,2637,255.1431005,0.0543,0.0385
TMCTP2017_Team65_C - Group 1,33031,4,1,0.0913,1216,499,1996,266.1130435,0.071,0.0291
TMCTP2017_Team67_C - Group 1,33032,4,1,0.1476,1108,868.5,3474,272.3875476,0.0647,0.0507
TMCTP2017_Team69_C - Group 1,33033,4,1,0.1476,1044,801,3204,167.3170732,0.061,0.0468
TMCTP2017_Team7_C - Group 1,33034,3,1,0.1345,1345,953.6667,2861,313.0415945,0.0786,0.0557
TMCTP2017_Team71_C - Group 1,33035,4,1,0.1371,1084,726.5,2906,330.0067568,0.0633,0.0425
TMCTP2017_Team73_C - Group 1,33036,4,1,0.068,450,363.75,1455,71.04587156,0.0263,0.0212
TMCTP2017_Team77_C - Group 1,33038,4,1,0.1113,751,604,2416,291.724537,0.0439,0.0353
TMCTP2017_Team79_C - Group 1,33039,3,1,0.1073,1351,787.6667,2363,308.5932203,0.0789,0.046
TMCTP2017_Team81_C - Group 1,33040,4,1,0.1116,708,648,2592,295.7136038,0.0414,0.0379
TMCTP2017_Team83_C - Group 1,33041,3,1,0.1077,924,774.6667,2324,125.4848144,0.054,0.0452
TMCTP2017_Team85_C - Group 1,33042,4,1,0.135,1257,737.25,2949,429.8528785,0.0734,0.0431
TMCTP2017_Team87_C - Group 1,33043,4,1,0.1245,780,682,2728,328.7030879,0.0456,0.0399
